UniqueID,Date,Time,Plot,Treatment,CVC
2913,9/30/2016,8:00:00 PM,4,Full rain,0.1405
2914,9/30/2016,9:00:00 PM,4,Full rain,0.1405
2915,9/30/2016,10:00:00 PM,4,Full rain,0.1405
2916,9/30/2016,11:00:00 PM,4,Full rain,0.1397
2917,10/1/2016,12:00:00 AM,4,Full rain,0.139
2918,10/1/2016,1:00:00 AM,4,Full rain,0.1397
2919,10/1/2016,2:00:00 AM,4,Full rain,0.139
2920,10/1/2016,3:00:00 AM,4,Full rain,0.139
2921,10/1/2016,4:00:00 AM,4,Full rain,0.139
2922,10/1/2016,5:00:00 AM,4,Full rain,0.139
2923,10/1/2016,6:00:00 AM,4,Full rain,0.139
2924,10/1/2016,7:00:00 AM,4,Full rain,0.139
2925,10/1/2016,8:00:00 AM,4,Full rain,0.139
2926,10/1/2016,9:00:00 AM,4,Full rain,0.1383
2927,10/1/2016,10:00:00 AM,4,Full rain,0.139
2928,10/1/2016,11:00:00 AM,4,Full rain,0.139
2929,10/1/2016,12:00:00 PM,4,Full rain,0.139
2930,10/1/2016,1:00:00 PM,4,Full rain,0.1376
2931,10/1/2016,2:00:00 PM,4,Full rain,0.1383
2932,10/1/2016,3:00:00 PM,4,Full rain,0.1376
2933,10/1/2016,4:00:00 PM,4,Full rain,0.1376
2934,10/1/2016,5:00:00 PM,4,Full rain,0.1376
2935,10/1/2016,6:00:00 PM,4,Full rain,0.1368
2936,10/1/2016,7:00:00 PM,4,Full rain,0.1368
2937,10/1/2016,8:00:00 PM,4,Full rain,0.1368
2938,10/1/2016,9:00:00 PM,4,Full rain,0.1354
2939,10/1/2016,10:00:00 PM,4,Full rain,0.1361
2940,10/1/2016,11:00:00 PM,4,Full rain,0.1354
2941,10/2/2016,12:00:00 AM,4,Full rain,0.1354
2942,10/2/2016,1:00:00 AM,4,Full rain,0.1347
2943,10/2/2016,2:00:00 AM,4,Full rain,0.1347
2944,10/2/2016,3:00:00 AM,4,Full rain,0.1347
2945,10/2/2016,4:00:00 AM,4,Full rain,0.1347
2946,10/2/2016,5:00:00 AM,4,Full rain,0.1347
2947,10/2/2016,6:00:00 AM,4,Full rain,0.1339
2948,10/2/2016,7:00:00 AM,4,Full rain,0.1339
2949,10/2/2016,8:00:00 AM,4,Full rain,0.1339
2950,10/2/2016,9:00:00 AM,4,Full rain,0.1339
2951,10/2/2016,10:00:00 AM,4,Full rain,0.1347
2952,10/2/2016,11:00:00 AM,4,Full rain,0.1339
2953,10/2/2016,12:00:00 PM,4,Full rain,0.1332
2954,10/2/2016,1:00:00 PM,4,Full rain,0.1332
2955,10/2/2016,2:00:00 PM,4,Full rain,0.1332
2956,10/2/2016,3:00:00 PM,4,Full rain,0.1332
2957,10/2/2016,4:00:00 PM,4,Full rain,0.1325
2958,10/2/2016,5:00:00 PM,4,Full rain,0.1325
2959,10/2/2016,6:00:00 PM,4,Full rain,0.1318
2960,10/2/2016,7:00:00 PM,4,Full rain,0.131
2961,10/2/2016,8:00:00 PM,4,Full rain,0.131
2962,10/2/2016,9:00:00 PM,4,Full rain,0.131
2963,10/2/2016,10:00:00 PM,4,Full rain,0.1303
2964,10/2/2016,11:00:00 PM,4,Full rain,0.1303
2965,10/3/2016,12:00:00 AM,4,Full rain,0.1303
2966,10/3/2016,1:00:00 AM,4,Full rain,0.1303
2967,10/3/2016,2:00:00 AM,4,Full rain,0.1296
2968,10/3/2016,3:00:00 AM,4,Full rain,0.1296
2969,10/3/2016,4:00:00 AM,4,Full rain,0.1296
2970,10/3/2016,5:00:00 AM,4,Full rain,0.1296
2971,10/3/2016,6:00:00 AM,4,Full rain,0.1296
2972,10/3/2016,7:00:00 AM,4,Full rain,0.1288
2973,10/3/2016,8:00:00 AM,4,Full rain,0.1288
2974,10/3/2016,9:00:00 AM,4,Full rain,0.1288
2975,10/3/2016,10:00:00 AM,4,Full rain,0.1303
2976,10/3/2016,11:00:00 AM,4,Full rain,0.1296
2977,10/3/2016,12:00:00 PM,4,Full rain,0.1288
2978,10/3/2016,1:00:00 PM,4,Full rain,0.1281
2979,10/3/2016,2:00:00 PM,4,Full rain,0.1288
2980,10/3/2016,3:00:00 PM,4,Full rain,0.1281
2981,10/3/2016,4:00:00 PM,4,Full rain,0.1281
2982,10/3/2016,5:00:00 PM,4,Full rain,0.1281
2983,10/3/2016,6:00:00 PM,4,Full rain,0.1274
2984,10/3/2016,7:00:00 PM,4,Full rain,0.1267
2985,10/3/2016,8:00:00 PM,4,Full rain,0.1259
2986,10/3/2016,9:00:00 PM,4,Full rain,0.1259
2987,10/3/2016,10:00:00 PM,4,Full rain,0.1259
2988,10/3/2016,11:00:00 PM,4,Full rain,0.1259
2989,10/4/2016,12:00:00 AM,4,Full rain,0.1259
2990,10/4/2016,1:00:00 AM,4,Full rain,0.1259
2991,10/4/2016,2:00:00 AM,4,Full rain,0.1252
2992,10/4/2016,3:00:00 AM,4,Full rain,0.1252
2993,10/4/2016,4:00:00 AM,4,Full rain,0.1252
2994,10/4/2016,5:00:00 AM,4,Full rain,0.1252
2995,10/4/2016,6:00:00 AM,4,Full rain,0.1252
2996,10/4/2016,7:00:00 AM,4,Full rain,0.1245
2997,10/4/2016,8:00:00 AM,4,Full rain,0.1252
2998,10/4/2016,9:00:00 AM,4,Full rain,0.1252
2999,10/4/2016,10:00:00 AM,4,Full rain,0.1259
3000,10/4/2016,11:00:00 AM,4,Full rain,0.1252
3001,10/4/2016,12:00:00 PM,4,Full rain,0.1252
3002,10/4/2016,1:00:00 PM,4,Full rain,0.1252
3003,10/4/2016,2:00:00 PM,4,Full rain,0.1238
3004,10/4/2016,3:00:00 PM,4,Full rain,0.1238
3005,10/4/2016,4:00:00 PM,4,Full rain,0.123
3006,10/4/2016,5:00:00 PM,4,Full rain,0.123
3007,10/4/2016,6:00:00 PM,4,Full rain,0.123
3008,10/4/2016,7:00:00 PM,4,Full rain,0.1223
3009,10/4/2016,8:00:00 PM,4,Full rain,0.1223
3010,10/4/2016,9:00:00 PM,4,Full rain,0.1223
3011,10/4/2016,10:00:00 PM,4,Full rain,0.123
3012,10/4/2016,11:00:00 PM,4,Full rain,0.123
3013,10/5/2016,12:00:00 AM,4,Full rain,0.123
3014,10/5/2016,1:00:00 AM,4,Full rain,0.123
3015,10/5/2016,2:00:00 AM,4,Full rain,0.1238
3016,10/5/2016,3:00:00 AM,4,Full rain,0.1485
3017,10/5/2016,4:00:00 AM,4,Full rain,0.1913
3018,10/5/2016,5:00:00 AM,4,Full rain,0.1986
3019,10/5/2016,6:00:00 AM,4,Full rain,0.216
3020,10/5/2016,7:00:00 AM,4,Full rain,0.2109
3021,10/5/2016,8:00:00 AM,4,Full rain,0.2073
3022,10/5/2016,9:00:00 AM,4,Full rain,0.2044
3023,10/5/2016,10:00:00 AM,4,Full rain,0.2015
3024,10/5/2016,11:00:00 AM,4,Full rain,0.1993
3025,10/5/2016,12:00:00 PM,4,Full rain,0.1957
3026,10/5/2016,1:00:00 PM,4,Full rain,0.1935
3027,10/5/2016,2:00:00 PM,4,Full rain,0.1913
3028,10/5/2016,3:00:00 PM,4,Full rain,0.1891
3029,10/5/2016,4:00:00 PM,4,Full rain,0.187
3030,10/5/2016,5:00:00 PM,4,Full rain,0.1848
3031,10/5/2016,6:00:00 PM,4,Full rain,0.1833
3032,10/5/2016,7:00:00 PM,4,Full rain,0.1826
3033,10/5/2016,8:00:00 PM,4,Full rain,0.1804
3034,10/5/2016,9:00:00 PM,4,Full rain,0.1797
3035,10/5/2016,10:00:00 PM,4,Full rain,0.179
3036,10/5/2016,11:00:00 PM,4,Full rain,0.1782
3037,10/6/2016,12:00:00 AM,4,Full rain,0.1775
3038,10/6/2016,1:00:00 AM,4,Full rain,0.1768
3039,10/6/2016,2:00:00 AM,4,Full rain,0.1761
3040,10/6/2016,3:00:00 AM,4,Full rain,0.1761
3041,10/6/2016,4:00:00 AM,4,Full rain,0.1753
3042,10/6/2016,5:00:00 AM,4,Full rain,0.1746
3043,10/6/2016,6:00:00 AM,4,Full rain,0.1746
3044,10/6/2016,7:00:00 AM,4,Full rain,0.1739
3045,10/6/2016,8:00:00 AM,4,Full rain,0.1732
3046,10/6/2016,9:00:00 AM,4,Full rain,0.1732
3047,10/6/2016,10:00:00 AM,4,Full rain,0.1732
3048,10/6/2016,11:00:00 AM,4,Full rain,0.1732
3049,10/6/2016,12:00:00 PM,4,Full rain,0.1717
3050,10/6/2016,1:00:00 PM,4,Full rain,0.171
3051,10/6/2016,2:00:00 PM,4,Full rain,0.171
3052,10/6/2016,3:00:00 PM,4,Full rain,0.1702
3053,10/6/2016,4:00:00 PM,4,Full rain,0.1695
3054,10/6/2016,5:00:00 PM,4,Full rain,0.1688
3055,10/6/2016,6:00:00 PM,4,Full rain,0.1681
3056,10/6/2016,7:00:00 PM,4,Full rain,0.1681
3057,10/6/2016,8:00:00 PM,4,Full rain,0.1673
3058,10/6/2016,9:00:00 PM,4,Full rain,0.1978
3059,10/6/2016,10:00:00 PM,4,Full rain,0.2204
3060,10/6/2016,11:00:00 PM,4,Full rain,0.2218
3061,10/7/2016,12:00:00 AM,4,Full rain,0.2146
3062,10/7/2016,1:00:00 AM,4,Full rain,0.2116
3063,10/7/2016,2:00:00 AM,4,Full rain,0.2029
3064,10/7/2016,3:00:00 AM,4,Full rain,0.2
3065,10/7/2016,4:00:00 AM,4,Full rain,0.1971
3066,10/7/2016,5:00:00 AM,4,Full rain,0.1942
3067,10/7/2016,6:00:00 AM,4,Full rain,0.1913
3068,10/7/2016,7:00:00 AM,4,Full rain,0.1899
3069,10/7/2016,8:00:00 AM,4,Full rain,0.1877
3070,10/7/2016,9:00:00 AM,4,Full rain,0.1862
3071,10/7/2016,10:00:00 AM,4,Full rain,0.1862
3072,10/7/2016,11:00:00 AM,4,Full rain,0.1848
3073,10/7/2016,12:00:00 PM,4,Full rain,0.1833
3074,10/7/2016,1:00:00 PM,4,Full rain,0.1819
3075,10/7/2016,2:00:00 PM,4,Full rain,0.1819
3076,10/7/2016,3:00:00 PM,4,Full rain,0.1804
3077,10/7/2016,4:00:00 PM,4,Full rain,0.1797
3078,10/7/2016,5:00:00 PM,4,Full rain,0.1782
3079,10/7/2016,6:00:00 PM,4,Full rain,0.1775
3080,10/7/2016,7:00:00 PM,4,Full rain,0.1761
3081,10/7/2016,8:00:00 PM,4,Full rain,0.1753
3082,10/7/2016,9:00:00 PM,4,Full rain,0.1746
3083,10/7/2016,10:00:00 PM,4,Full rain,0.1739
3084,10/7/2016,11:00:00 PM,4,Full rain,0.1732
3085,10/8/2016,12:00:00 AM,4,Full rain,0.1724
3086,10/8/2016,1:00:00 AM,4,Full rain,0.1717
3087,10/8/2016,2:00:00 AM,4,Full rain,0.171
3088,10/8/2016,3:00:00 AM,4,Full rain,0.171
3089,10/8/2016,4:00:00 AM,4,Full rain,0.1702
3090,10/8/2016,5:00:00 AM,4,Full rain,0.1702
3091,10/8/2016,6:00:00 AM,4,Full rain,0.1695
3092,10/8/2016,7:00:00 AM,4,Full rain,0.1688
3093,10/8/2016,8:00:00 AM,4,Full rain,0.1688
3094,10/8/2016,9:00:00 AM,4,Full rain,0.1681
3095,10/8/2016,10:00:00 AM,4,Full rain,0.1681
3096,10/8/2016,11:00:00 AM,4,Full rain,0.1681
3097,10/8/2016,12:00:00 PM,4,Full rain,0.1681
3098,10/8/2016,1:00:00 PM,4,Full rain,0.1681
3099,10/8/2016,2:00:00 PM,4,Full rain,0.1681
3100,10/8/2016,3:00:00 PM,4,Full rain,0.1681
3101,10/8/2016,4:00:00 PM,4,Full rain,0.1681
3102,10/8/2016,5:00:00 PM,4,Full rain,0.1666
3103,10/8/2016,6:00:00 PM,4,Full rain,0.1659
3104,10/8/2016,7:00:00 PM,4,Full rain,0.1652
3105,10/8/2016,8:00:00 PM,4,Full rain,0.1652
3106,10/8/2016,9:00:00 PM,4,Full rain,0.1644
3107,10/8/2016,10:00:00 PM,4,Full rain,0.1637
3108,10/8/2016,11:00:00 PM,4,Full rain,0.163
3109,10/9/2016,12:00:00 AM,4,Full rain,0.163
3110,10/9/2016,1:00:00 AM,4,Full rain,0.1623
3111,10/9/2016,2:00:00 AM,4,Full rain,0.1623
3112,10/9/2016,3:00:00 AM,4,Full rain,0.1615
3113,10/9/2016,4:00:00 AM,4,Full rain,0.1615
3114,10/9/2016,5:00:00 AM,4,Full rain,0.1608
3115,10/9/2016,6:00:00 AM,4,Full rain,0.1608
3116,10/9/2016,7:00:00 AM,4,Full rain,0.1608
3117,10/9/2016,8:00:00 AM,4,Full rain,0.1601
3118,10/9/2016,9:00:00 AM,4,Full rain,0.1601
3119,10/9/2016,10:00:00 AM,4,Full rain,0.1608
3120,10/9/2016,11:00:00 AM,4,Full rain,0.1608
3121,10/9/2016,12:00:00 PM,4,Full rain,0.1615
3122,10/9/2016,1:00:00 PM,4,Full rain,0.1615
3123,10/9/2016,2:00:00 PM,4,Full rain,0.1615
3124,10/9/2016,3:00:00 PM,4,Full rain,0.1615
3125,10/9/2016,4:00:00 PM,4,Full rain,0.1615
3126,10/9/2016,5:00:00 PM,4,Full rain,0.1608
3127,10/9/2016,6:00:00 PM,4,Full rain,0.1608
3128,10/9/2016,7:00:00 PM,4,Full rain,0.1594
3129,10/9/2016,8:00:00 PM,4,Full rain,0.1594
3130,10/9/2016,9:00:00 PM,4,Full rain,0.1586
3131,10/9/2016,10:00:00 PM,4,Full rain,0.1586
3132,10/9/2016,11:00:00 PM,4,Full rain,0.1579
3133,10/10/201,12:00:00 AM,4,Full rain,0.1579
3134,10/10/201,1:00:00 AM,4,Full rain,0.1572
3135,10/10/201,2:00:00 AM,4,Full rain,0.1572
3136,10/10/201,3:00:00 AM,4,Full rain,0.1572
3137,10/10/201,4:00:00 AM,4,Full rain,0.1564
3138,10/10/201,5:00:00 AM,4,Full rain,0.1564
3139,10/10/201,6:00:00 AM,4,Full rain,0.1564
3140,10/10/201,7:00:00 AM,4,Full rain,0.1557
3141,10/10/201,8:00:00 AM,4,Full rain,0.1557
3142,10/10/201,9:00:00 AM,4,Full rain,0.1557
3143,10/10/201,10:00:00 AM,4,Full rain,0.1564
3144,10/10/201,11:00:00 AM,4,Full rain,0.1557
3145,10/10/201,12:00:00 PM,4,Full rain,0.1557
3146,10/10/201,1:00:00 PM,4,Full rain,0.1557
3147,10/10/201,2:00:00 PM,4,Full rain,0.1557
3148,10/10/201,3:00:00 PM,4,Full rain,0.1564
3149,10/10/201,4:00:00 PM,4,Full rain,0.1557
3150,10/10/201,5:00:00 PM,4,Full rain,0.1557
3151,10/10/201,6:00:00 PM,4,Full rain,0.155
3152,10/10/201,7:00:00 PM,4,Full rain,0.1557
3153,10/10/201,8:00:00 PM,4,Full rain,0.155
3154,10/10/201,9:00:00 PM,4,Full rain,0.155
3155,10/10/201,10:00:00 PM,4,Full rain,0.1543
3156,10/10/201,11:00:00 PM,4,Full rain,0.1535
3157,10/11/201,12:00:00 AM,4,Full rain,0.1535
3158,10/11/201,1:00:00 AM,4,Full rain,0.1528
3159,10/11/201,2:00:00 AM,4,Full rain,0.1528
3160,10/11/201,3:00:00 AM,4,Full rain,0.1528
3161,10/11/201,4:00:00 AM,4,Full rain,0.1521
3162,10/11/201,5:00:00 AM,4,Full rain,0.1528
3163,10/11/201,6:00:00 AM,4,Full rain,0.1521
3164,10/11/201,7:00:00 AM,4,Full rain,0.1521
3165,10/11/201,8:00:00 AM,4,Full rain,0.1514
3166,10/11/201,9:00:00 AM,4,Full rain,0.1521
3167,10/11/201,10:00:00 AM,4,Full rain,0.1514
3168,10/11/201,11:00:00 AM,4,Full rain,0.1521
3169,10/11/201,12:00:00 PM,4,Full rain,0.1514
3170,10/11/201,1:00:00 PM,4,Full rain,0.1506
3171,10/11/201,2:00:00 PM,4,Full rain,0.1514
3172,10/11/201,3:00:00 PM,4,Full rain,0.1514
3173,10/11/201,4:00:00 PM,4,Full rain,0.1506
3174,10/11/201,5:00:00 PM,4,Full rain,0.1506
3175,10/11/201,6:00:00 PM,4,Full rain,0.1521
3176,10/11/201,7:00:00 PM,4,Full rain,0.1514
3177,10/11/201,8:00:00 PM,4,Full rain,0.1506
3178,10/11/201,9:00:00 PM,4,Full rain,0.1506
3179,10/11/201,10:00:00 PM,4,Full rain,0.1499
3180,10/11/201,11:00:00 PM,4,Full rain,0.1492
3181,10/12/201,12:00:00 AM,4,Full rain,0.1492
3182,10/12/201,1:00:00 AM,4,Full rain,0.1492
3183,10/12/201,2:00:00 AM,4,Full rain,0.1492
3184,10/12/201,3:00:00 AM,4,Full rain,0.1492
3185,10/12/201,4:00:00 AM,4,Full rain,0.1485
3186,10/12/201,5:00:00 AM,4,Full rain,0.1485
3187,10/12/201,6:00:00 AM,4,Full rain,0.1477
3188,10/12/201,7:00:00 AM,4,Full rain,0.1477
3189,10/12/201,8:00:00 AM,4,Full rain,0.1477
3190,10/12/201,9:00:00 AM,4,Full rain,0.147
3191,10/12/201,10:00:00 AM,4,Full rain,0.147
3192,10/12/201,11:00:00 AM,4,Full rain,0.147
3193,10/12/201,12:00:00 PM,4,Full rain,0.147
3194,10/12/201,1:00:00 PM,4,Full rain,0.1477
3195,10/12/201,2:00:00 PM,4,Full rain,0.1477
3196,10/12/201,3:00:00 PM,4,Full rain,0.1485
3197,10/12/201,4:00:00 PM,4,Full rain,0.1485
3198,10/12/201,5:00:00 PM,4,Full rain,0.1485
3199,10/12/201,6:00:00 PM,4,Full rain,0.1477
3200,10/12/201,7:00:00 PM,4,Full rain,0.1477
3201,10/12/201,8:00:00 PM,4,Full rain,0.147
3202,10/12/201,9:00:00 PM,4,Full rain,0.147
3203,10/12/201,10:00:00 PM,4,Full rain,0.147
3204,10/12/201,11:00:00 PM,4,Full rain,0.1463
3205,10/13/201,12:00:00 AM,4,Full rain,0.1463
3206,10/13/201,1:00:00 AM,4,Full rain,0.1463
3207,10/13/201,2:00:00 AM,4,Full rain,0.1456
3208,10/13/201,3:00:00 AM,4,Full rain,0.1456
3209,10/13/201,4:00:00 AM,4,Full rain,0.1448
3210,10/13/201,5:00:00 AM,4,Full rain,0.1448
3211,10/13/201,6:00:00 AM,4,Full rain,0.1448
3212,10/13/201,7:00:00 AM,4,Full rain,0.1448
3213,10/13/201,8:00:00 AM,4,Full rain,0.1441
3214,10/13/201,9:00:00 AM,4,Full rain,0.1441
3215,10/13/201,10:00:00 AM,4,Full rain,0.1456
3216,10/13/201,11:00:00 AM,4,Full rain,0.1448
3217,10/13/201,12:00:00 PM,4,Full rain,0.1456
3218,10/13/201,1:00:00 PM,4,Full rain,0.1463
3219,10/13/201,2:00:00 PM,4,Full rain,0.1477
3220,10/13/201,3:00:00 PM,4,Full rain,0.1485
3221,10/13/201,4:00:00 PM,4,Full rain,0.1485
3222,10/13/201,5:00:00 PM,4,Full rain,0.1477
3223,10/13/201,6:00:00 PM,4,Full rain,0.1477
3224,10/13/201,7:00:00 PM,4,Full rain,0.147
3225,10/13/201,8:00:00 PM,4,Full rain,0.1463
3226,10/13/201,9:00:00 PM,4,Full rain,0.1456
3227,10/13/201,10:00:00 PM,4,Full rain,0.1448
3228,10/13/201,11:00:00 PM,4,Full rain,0.1448
362,6/16/2016,1:00:00 PM,2,Reduced rain,0.1514
363,6/16/2016,2:00:00 PM,2,Reduced rain,0.1528
364,6/16/2016,3:00:00 PM,2,Reduced rain,0.1543
365,6/16/2016,4:00:00 PM,2,Reduced rain,0.155
366,6/16/2016,5:00:00 PM,2,Reduced rain,0.1557
367,6/16/2016,6:00:00 PM,2,Reduced rain,0.1557
368,6/16/2016,7:00:00 PM,2,Reduced rain,0.155
369,6/16/2016,8:00:00 PM,2,Reduced rain,0.1543
370,6/16/2016,9:00:00 PM,2,Reduced rain,0.1535
371,6/16/2016,10:00:00 PM,2,Reduced rain,0.1521
372,6/16/2016,11:00:00 PM,2,Reduced rain,0.1506
373,6/17/2016,12:00:00 AM,2,Reduced rain,0.1506
374,6/17/2016,1:00:00 AM,2,Reduced rain,0.1499
375,6/17/2016,2:00:00 AM,2,Reduced rain,0.1499
376,6/17/2016,3:00:00 AM,2,Reduced rain,0.1492
377,6/17/2016,4:00:00 AM,2,Reduced rain,0.1492
378,6/17/2016,5:00:00 AM,2,Reduced rain,0.1485
379,6/17/2016,6:00:00 AM,2,Reduced rain,0.1477
380,6/17/2016,7:00:00 AM,2,Reduced rain,0.1477
381,6/17/2016,8:00:00 AM,2,Reduced rain,0.147
382,6/17/2016,9:00:00 AM,2,Reduced rain,0.1477
383,6/17/2016,10:00:00 AM,2,Reduced rain,0.1485
384,6/17/2016,11:00:00 AM,2,Reduced rain,0.1492
385,6/17/2016,12:00:00 PM,2,Reduced rain,0.1499
386,6/17/2016,1:00:00 PM,2,Reduced rain,0.1514
387,6/17/2016,2:00:00 PM,2,Reduced rain,0.1521
388,6/17/2016,3:00:00 PM,2,Reduced rain,0.1535
389,6/17/2016,4:00:00 PM,2,Reduced rain,0.1543
390,6/17/2016,5:00:00 PM,2,Reduced rain,0.1543
391,6/17/2016,6:00:00 PM,2,Reduced rain,0.1535
392,6/17/2016,7:00:00 PM,2,Reduced rain,0.1521
393,6/17/2016,8:00:00 PM,2,Reduced rain,0.1506
394,6/17/2016,9:00:00 PM,2,Reduced rain,0.1499
395,6/17/2016,10:00:00 PM,2,Reduced rain,0.1485
396,6/17/2016,11:00:00 PM,2,Reduced rain,0.1485
397,6/18/2016,12:00:00 AM,2,Reduced rain,0.1477
398,6/18/2016,1:00:00 AM,2,Reduced rain,0.147
399,6/18/2016,2:00:00 AM,2,Reduced rain,0.1463
400,6/18/2016,3:00:00 AM,2,Reduced rain,0.1463
401,6/18/2016,4:00:00 AM,2,Reduced rain,0.1456
402,6/18/2016,5:00:00 AM,2,Reduced rain,0.1456
403,6/18/2016,6:00:00 AM,2,Reduced rain,0.1448
404,6/18/2016,7:00:00 AM,2,Reduced rain,0.1448
405,6/18/2016,8:00:00 AM,2,Reduced rain,0.1448
406,6/18/2016,9:00:00 AM,2,Reduced rain,0.1456
407,6/18/2016,10:00:00 AM,2,Reduced rain,0.1456
408,6/18/2016,11:00:00 AM,2,Reduced rain,0.1456
409,6/18/2016,12:00:00 PM,2,Reduced rain,0.1448
410,6/18/2016,1:00:00 PM,2,Reduced rain,0.1463
411,6/18/2016,2:00:00 PM,2,Reduced rain,0.1485
412,6/18/2016,3:00:00 PM,2,Reduced rain,0.1506
413,6/18/2016,4:00:00 PM,2,Reduced rain,0.1521
414,6/18/2016,5:00:00 PM,2,Reduced rain,0.1521
415,6/18/2016,6:00:00 PM,2,Reduced rain,0.1521
416,6/18/2016,7:00:00 PM,2,Reduced rain,0.1514
417,6/18/2016,8:00:00 PM,2,Reduced rain,0.1506
418,6/18/2016,9:00:00 PM,2,Reduced rain,0.1492
419,6/18/2016,10:00:00 PM,2,Reduced rain,0.1485
420,6/18/2016,11:00:00 PM,2,Reduced rain,0.147
421,6/19/2016,12:00:00 AM,2,Reduced rain,0.1463
422,6/19/2016,1:00:00 AM,2,Reduced rain,0.1456
423,6/19/2016,2:00:00 AM,2,Reduced rain,0.1456
424,6/19/2016,3:00:00 AM,2,Reduced rain,0.1448
425,6/19/2016,4:00:00 AM,2,Reduced rain,0.1441
426,6/19/2016,5:00:00 AM,2,Reduced rain,0.1441
427,6/19/2016,6:00:00 AM,2,Reduced rain,0.1434
428,6/19/2016,7:00:00 AM,2,Reduced rain,0.1434
429,6/19/2016,8:00:00 AM,2,Reduced rain,0.1434
430,6/19/2016,9:00:00 AM,2,Reduced rain,0.1434
431,6/19/2016,10:00:00 AM,2,Reduced rain,0.1441
432,6/19/2016,11:00:00 AM,2,Reduced rain,0.1448
433,6/19/2016,12:00:00 PM,2,Reduced rain,0.1463
434,6/19/2016,1:00:00 PM,2,Reduced rain,0.1477
435,6/19/2016,2:00:00 PM,2,Reduced rain,0.1492
436,6/19/2016,3:00:00 PM,2,Reduced rain,0.1499
437,6/19/2016,4:00:00 PM,2,Reduced rain,0.1506
438,6/19/2016,5:00:00 PM,2,Reduced rain,0.1514
439,6/19/2016,6:00:00 PM,2,Reduced rain,0.1506
440,6/19/2016,7:00:00 PM,2,Reduced rain,0.1506
441,6/19/2016,8:00:00 PM,2,Reduced rain,0.1492
442,6/19/2016,9:00:00 PM,2,Reduced rain,0.1477
443,6/19/2016,10:00:00 PM,2,Reduced rain,0.147
444,6/19/2016,11:00:00 PM,2,Reduced rain,0.1463
445,6/20/2016,12:00:00 AM,2,Reduced rain,0.1434
446,6/20/2016,1:00:00 AM,2,Reduced rain,0.1419
447,6/20/2016,2:00:00 AM,2,Reduced rain,0.1419
448,6/20/2016,3:00:00 AM,2,Reduced rain,0.1412
449,6/20/2016,4:00:00 AM,2,Reduced rain,0.1412
450,6/20/2016,5:00:00 AM,2,Reduced rain,0.1405
451,6/20/2016,6:00:00 AM,2,Reduced rain,0.1397
452,6/20/2016,7:00:00 AM,2,Reduced rain,0.139
453,6/20/2016,8:00:00 AM,2,Reduced rain,0.139
454,6/20/2016,9:00:00 AM,2,Reduced rain,0.1397
455,6/20/2016,10:00:00 AM,2,Reduced rain,0.1405
456,6/20/2016,11:00:00 AM,2,Reduced rain,0.1412
457,6/20/2016,12:00:00 PM,2,Reduced rain,0.1426
458,6/20/2016,1:00:00 PM,2,Reduced rain,0.1441
459,6/20/2016,2:00:00 PM,2,Reduced rain,0.1456
460,6/20/2016,3:00:00 PM,2,Reduced rain,0.1463
461,6/20/2016,4:00:00 PM,2,Reduced rain,0.147
462,6/20/2016,5:00:00 PM,2,Reduced rain,0.147
463,6/20/2016,6:00:00 PM,2,Reduced rain,0.1463
464,6/20/2016,7:00:00 PM,2,Reduced rain,0.1456
465,6/20/2016,8:00:00 PM,2,Reduced rain,0.1448
466,6/20/2016,9:00:00 PM,2,Reduced rain,0.1434
467,6/20/2016,10:00:00 PM,2,Reduced rain,0.1419
468,6/20/2016,11:00:00 PM,2,Reduced rain,0.1412
469,6/21/2016,12:00:00 AM,2,Reduced rain,0.1405
470,6/21/2016,1:00:00 AM,2,Reduced rain,0.1397
471,6/21/2016,2:00:00 AM,2,Reduced rain,0.139
472,6/21/2016,3:00:00 AM,2,Reduced rain,0.1383
473,6/21/2016,4:00:00 AM,2,Reduced rain,0.1376
474,6/21/2016,5:00:00 AM,2,Reduced rain,0.1368
475,6/21/2016,6:00:00 AM,2,Reduced rain,0.1368
476,6/21/2016,7:00:00 AM,2,Reduced rain,0.1361
477,6/21/2016,8:00:00 AM,2,Reduced rain,0.1361
478,6/21/2016,9:00:00 AM,2,Reduced rain,0.1361
479,6/21/2016,10:00:00 AM,2,Reduced rain,0.1368
480,6/21/2016,11:00:00 AM,2,Reduced rain,0.139
481,6/21/2016,12:00:00 PM,2,Reduced rain,0.1405
482,6/21/2016,1:00:00 PM,2,Reduced rain,0.1419
483,6/21/2016,2:00:00 PM,2,Reduced rain,0.1434
484,6/21/2016,3:00:00 PM,2,Reduced rain,0.1448
485,6/21/2016,4:00:00 PM,2,Reduced rain,0.1448
486,6/21/2016,5:00:00 PM,2,Reduced rain,0.1456
487,6/21/2016,6:00:00 PM,2,Reduced rain,0.1448
488,6/21/2016,7:00:00 PM,2,Reduced rain,0.1448
489,6/21/2016,8:00:00 PM,2,Reduced rain,0.1441
490,6/21/2016,9:00:00 PM,2,Reduced rain,0.1426
491,6/21/2016,10:00:00 PM,2,Reduced rain,0.1412
492,6/21/2016,11:00:00 PM,2,Reduced rain,0.1405
493,6/22/2016,12:00:00 AM,2,Reduced rain,0.1397
494,6/22/2016,1:00:00 AM,2,Reduced rain,0.139
495,6/22/2016,2:00:00 AM,2,Reduced rain,0.1383
496,6/22/2016,3:00:00 AM,2,Reduced rain,0.1376
